"","card1","card2","card3","card4","card5","winloss"
"4350",10,5,0,8,0,"Loss"
"4351",2,8,7,0,0,"Win"
"4352",8,10,0,0,0,"Loss"
"4353",10,10,0,0,0,"Win"
"4354",10,3,0,10,0,"Loss"
"4355",10,7,0,0,0,"Loss"
"4356",6,4,10,0,0,"Win"
"4357",5,10,0,0,0,"Loss"
"4358",11,8,0,0,0,"Loss"
"4359",3,7,10,0,0,"Win"
"4360",10,4,0,0,0,"Loss"
"4361",5,4,4,10,0,"Loss"
"4362",11,1,9,0,0,"Win"
"4363",2,2,2,6,10,"Loss"
"4364",4,7,10,0,0,"Push"
"4365",2,10,0,8,0,"Win"
"4366",10,10,0,0,0,"Push"
"4367",10,3,0,0,0,"Loss"
"4368",5,3,10,0,0,"Win"
"4369",10,6,0,3,0,"Win"
"4370",5,10,0,0,0,"Win"
"4371",7,8,0,0,0,"Loss"
"4372",10,10,0,0,0,"Win"
"4373",10,5,0,0,0,"Win"
"4374",10,6,0,2,0,"Push"
"4375",9,8,0,0,0,"Loss"
"4376",10,4,0,4,0,"Loss"
"4377",10,9,0,0,0,"Loss"
"4378",10,3,0,0,0,"Win"
"4379",9,8,0,0,0,"Push"
"4380",10,6,0,9,0,"Loss"
"4381",6,4,10,0,0,"Win"
"4382",5,5,8,0,0,"Loss"
"4383",9,10,0,0,0,"Loss"
"4384",5,10,0,10,0,"Loss"
"4385",10,10,0,0,0,"Win"
"4386",4,10,0,0,0,"Win"
"4387",11,4,2,0,0,"Win"
"4388",10,8,0,0,0,"Loss"
"4389",11,3,7,0,0,"Win"
"4390",8,9,0,0,0,"Loss"
"4391",11,10,0,0,0,"Win"
"4392",10,3,0,10,0,"Loss"
"4393",2,10,0,0,0,"Loss"
"4394",2,4,7,0,0,"Win"
"4395",11,10,0,0,0,"Push"
"4396",10,10,0,0,0,"Loss"
"4397",6,6,0,6,0,"Loss"
"4398",8,8,0,10,0,"Loss"
"4399",2,11,6,0,0,"Win"
"4400",6,4,7,0,0,"Loss"
"4401",6,10,0,3,0,"Win"
"4402",3,10,0,10,0,"Loss"
"4403",10,10,0,0,0,"Push"
"4404",9,10,0,0,0,"Push"
"4405",5,4,10,0,0,"Win"
"4406",10,10,0,0,0,"Push"
"4407",10,7,0,0,0,"Loss"
"4408",11,10,0,0,0,"Win"
"4409",8,10,0,0,0,"Push"
"4410",10,7,0,0,0,"Loss"
"4411",10,4,0,6,0,"Win"
"4412",4,3,10,0,0,"Win"
"4413",8,8,0,8,0,"Loss"
"4414",5,3,3,8,0,"Loss"
"4415",10,5,0,0,0,"Loss"
"4416",2,11,6,0,0,"Win"
"4417",6,10,0,0,0,"Loss"
"4418",11,8,0,0,0,"Win"
"4419",5,10,0,4,0,"Win"
"4420",10,10,0,0,0,"Loss"
"4421",10,3,0,0,0,"Loss"
"4422",7,9,0,9,0,"Loss"
"4423",10,2,0,6,0,"Win"
"4424",8,4,0,5,0,"Push"
"4425",10,5,0,6,0,"Push"
"4426",10,11,0,0,0,"Win"
"4427",9,9,0,0,0,"Loss"
"4428",11,5,1,0,0,"Loss"
"4429",5,10,0,10,0,"Loss"
"4430",10,3,0,9,0,"Loss"
"4431",10,3,0,0,0,"Win"
"4432",7,10,0,0,0,"Loss"
"4433",10,2,0,0,0,"Loss"
"4434",4,6,10,0,0,"Loss"
"4435",1,3,10,0,0,"Win"
"4436",2,10,0,5,0,"Win"
"4437",3,6,10,0,0,"Push"
"4438",3,4,2,1,8,"Win"
"4439",5,10,0,10,0,"Loss"
"4440",4,10,0,0,0,"Win"
"4441",3,3,10,1,0,"Win"
"4442",10,11,0,0,0,"Win"
"4443",2,10,0,0,0,"Win"
"4444",10,11,0,0,0,"Win"
"4445",2,2,7,3,0,"Win"
"4446",10,5,0,0,0,"Win"
"4447",10,10,0,0,0,"Win"
"4448",2,9,10,0,0,"Win"
"4449",6,3,10,0,0,"Win"
"4450",6,7,0,0,0,"Loss"
"4451",3,3,10,1,0,"Push"
"4452",10,7,0,0,0,"Loss"
"4453",2,10,0,9,0,"Win"
"4454",4,5,3,9,0,"Win"
"4455",7,10,0,0,0,"Loss"
"4456",6,6,0,0,0,"Win"
"4457",10,4,0,1,4,"Win"
"4458",9,10,0,0,0,"Push"
"4459",11,10,0,0,0,"Win"
"4460",9,5,0,8,0,"Loss"
"4461",10,11,0,0,0,"Win"
"4462",3,10,0,0,0,"Loss"
"4463",4,5,7,0,0,"Loss"
"4464",10,3,0,4,0,"Win"
"4465",2,5,5,10,0,"Loss"
"4466",4,10,0,4,0,"Loss"
"4467",7,8,0,0,0,"Loss"
"4468",3,9,0,9,0,"Win"
"4469",11,3,4,0,0,"Loss"
"4470",7,5,0,2,10,"Loss"
"4471",10,4,0,0,0,"Win"
"4472",10,9,0,0,0,"Win"
"4473",2,9,10,0,0,"Win"
"4474",10,3,0,0,0,"Win"
"4475",11,7,0,0,0,"Win"
"4476",4,10,0,4,0,"Loss"
"4477",5,10,0,9,0,"Loss"
"4478",3,8,8,0,0,"Loss"
"4479",10,10,0,0,0,"Win"
"4480",10,10,0,0,0,"Win"
"4481",3,9,0,0,0,"Loss"
"4482",10,9,0,0,0,"Win"
"4483",8,8,0,0,0,"Win"
"4484",10,11,0,0,0,"Win"
"4485",6,9,0,1,1,"Loss"
"4486",10,5,0,0,0,"Loss"
"4487",5,10,0,1,10,"Loss"
"4488",6,7,0,5,0,"Loss"
"4489",7,2,10,0,0,"Win"
"4490",11,4,1,9,0,"Loss"
"4491",10,7,0,0,0,"Loss"
"4492",10,5,0,9,0,"Loss"
"4493",9,10,0,0,0,"Push"
"4494",9,5,0,8,0,"Loss"
"4495",6,7,0,9,0,"Loss"
"4496",10,10,0,0,0,"Win"
"4497",3,8,2,8,0,"Win"
"4498",10,10,0,0,0,"Win"
"4499",10,2,0,0,0,"Loss"
"4500",10,10,0,0,0,"Win"
"4501",4,10,0,4,0,"Loss"
"4502",10,10,0,0,0,"Win"
"4503",1,3,10,2,10,"Loss"
"4504",4,7,5,8,0,"Loss"
"4505",10,7,0,0,0,"Win"
"4506",9,7,0,9,0,"Loss"
"4507",3,10,0,10,0,"Loss"
"4508",7,9,0,0,0,"Loss"
"4509",11,4,1,0,0,"Win"
"4510",10,8,0,0,0,"Push"
"4511",4,2,7,6,0,"Loss"
"4512",3,3,10,8,0,"Loss"
"4513",5,6,10,0,0,"Win"
"4514",3,4,9,10,0,"Loss"
"4515",4,7,10,0,0,"Win"
"4516",6,3,2,10,0,"Win"
"4517",10,2,0,0,0,"Loss"
"4518",6,7,0,9,0,"Loss"
"4519",10,10,0,0,0,"Loss"
"4520",8,10,0,0,0,"Loss"
"4521",2,3,6,3,10,"Loss"
"4522",2,10,0,8,0,"Win"
"4523",10,10,0,0,0,"Win"
"4524",6,3,10,0,0,"Push"
"4525",6,8,0,8,0,"Loss"
"4526",1,6,8,0,0,"Win"
"4527",11,10,0,0,0,"Win"
"4528",8,10,0,0,0,"Win"
"4529",6,3,6,8,0,"Loss"
"4530",2,10,0,2,4,"Win"
"4531",9,10,0,0,0,"Win"
"4532",7,10,0,0,0,"Push"
"4533",7,5,0,8,0,"Win"
"4534",10,7,0,0,0,"Loss"
"4535",9,6,0,5,0,"Win"
"4536",11,9,0,0,0,"Push"
"4537",11,6,2,0,0,"Win"
"4538",8,5,0,0,0,"Loss"
"4539",9,10,0,0,0,"Win"
"4540",8,9,0,0,0,"Win"
"4541",2,10,0,9,0,"Push"
"4542",10,8,0,0,0,"Win"
"4543",2,10,0,3,10,"Loss"
"4544",10,3,0,6,0,"Loss"
"4545",7,11,0,0,0,"Loss"
"4546",2,6,6,0,0,"Loss"
"4547",2,10,0,2,0,"Win"
"4548",4,2,10,0,0,"Loss"
"4549",9,10,0,0,0,"Loss"
"4550",5,10,0,7,0,"Loss"
"4551",4,5,4,10,0,"Loss"
"4552",3,9,0,2,9,"Loss"
"4553",3,9,0,9,0,"Win"
"4554",2,9,5,7,0,"Loss"
"4555",11,10,0,0,0,"Win"
"4556",4,6,3,3,5,"Win"
"4557",5,11,4,0,0,"Win"
"4558",10,4,0,6,0,"Win"
"4559",3,9,0,8,0,"Win"
"4560",8,3,9,0,0,"Win"
"4561",10,10,0,0,0,"Win"
"4562",10,10,0,0,0,"Win"
"4563",10,6,0,0,0,"Loss"
"4564",8,3,10,0,0,"Win"
"4565",4,5,10,0,0,"Win"
"4566",5,10,0,0,0,"Win"
"4567",11,7,0,0,0,"Win"
"4568",10,11,0,0,0,"Win"
"4569",4,10,0,10,0,"Loss"
"4570",10,3,0,0,0,"Win"
"4571",10,10,0,0,0,"Win"
"4572",4,10,0,3,0,"Win"
"4573",6,9,0,8,0,"Loss"
"4574",10,5,0,8,0,"Loss"
"4575",3,10,0,4,0,"Win"
"4576",2,10,0,10,0,"Loss"
"4577",8,10,0,0,0,"Loss"
"4578",6,11,1,0,0,"Win"
"4579",5,10,0,0,0,"Win"
"4580",8,10,0,0,0,"Loss"
"4581",3,10,0,1,10,"Loss"
"4582",11,10,0,0,0,"Win"
"4583",6,10,0,0,0,"Win"
"4584",8,3,4,3,0,"Loss"
"4585",10,10,0,0,0,"Push"
"4586",5,7,0,10,0,"Loss"
"4587",2,10,0,0,0,"Loss"
"4588",10,6,0,7,0,"Loss"
"4589",4,4,10,0,0,"Win"
"4590",10,10,0,0,0,"Win"
"4591",10,4,0,0,0,"Loss"
"4592",3,2,3,4,2,"Loss"
"4593",10,7,0,0,0,"Loss"
"4594",6,3,8,0,0,"Push"
"4595",3,10,0,0,0,"Loss"
"4596",9,11,0,0,0,"Win"
"4597",2,3,9,6,0,"Win"
"4598",7,2,9,0,0,"Loss"
"4599",10,6,0,10,0,"Loss"
"4600",6,5,10,0,0,"Win"
"4601",10,3,0,7,0,"Win"
"4602",5,10,0,0,0,"Loss"
"4603",6,1,10,0,0,"Push"
"4604",2,9,5,3,0,"Win"
"4605",10,9,0,0,0,"Win"
"4606",10,10,0,0,0,"Win"
"4607",2,3,3,9,0,"Push"
"4608",3,8,2,0,0,"Win"
"4609",2,9,4,0,0,"Loss"
"4610",10,3,0,7,0,"Push"
"4611",10,3,0,3,7,"Loss"
"4612",10,11,0,0,0,"Win"
"4613",10,10,0,0,0,"Win"
"4614",11,10,0,0,0,"Win"
"4615",7,11,0,0,0,"Loss"
"4616",11,9,0,0,0,"Push"
"4617",4,7,5,0,0,"Loss"
"4618",2,1,10,9,0,"Loss"
"4619",10,10,0,0,0,"Win"
"4620",6,10,0,5,0,"Win"
"4621",6,7,0,10,0,"Loss"
"4622",11,7,0,0,0,"Loss"
"4623",4,10,0,0,0,"Loss"
"4624",10,5,0,10,0,"Loss"
"4625",8,6,0,0,0,"Loss"
"4626",6,10,0,0,0,"Loss"
"4627",4,5,3,10,0,"Loss"
"4628",4,10,0,5,0,"Win"
"4629",9,10,0,0,0,"Win"
"4630",11,8,0,0,0,"Win"
"4631",11,10,0,0,0,"Push"
"4632",6,4,10,0,0,"Win"
"4633",6,6,0,1,1,"Loss"
"4634",3,3,2,9,0,"Push"
"4635",3,3,11,0,0,"Push"
"4636",6,11,2,0,0,"Push"
"4637",10,7,0,0,0,"Loss"
"4638",3,10,0,1,1,"Loss"
"4639",3,4,10,0,0,"Win"
"4640",3,11,5,0,0,"Win"
"4641",10,10,0,0,0,"Win"
"4642",8,6,0,9,0,"Loss"
"4643",8,4,0,5,0,"Loss"
"4644",10,10,0,0,0,"Win"
"4645",5,8,0,0,0,"Loss"
"4646",9,10,0,0,0,"Loss"
"4647",2,9,10,0,0,"Win"
"4648",6,7,0,0,0,"Loss"
"4649",6,10,0,0,0,"Win"
"4650",10,6,0,6,0,"Loss"
"4651",8,8,0,0,0,"Loss"
"4652",4,1,9,4,0,"Loss"
"4653",8,6,0,2,4,"Push"
"4654",10,10,0,0,0,"Win"
"4655",10,10,0,0,0,"Win"
"4656",11,1,8,0,0,"Win"
"4657",7,11,0,0,0,"Win"
"4658",10,2,0,3,7,"Loss"
"4659",4,4,11,0,0,"Win"
"4660",5,3,3,10,0,"Win"
"4661",2,4,10,10,0,"Loss"
"4662",4,10,0,10,0,"Loss"
"4663",4,7,8,0,0,"Win"
"4664",4,10,0,0,0,"Loss"
"4665",8,5,0,10,0,"Loss"
"4666",10,8,0,0,0,"Win"
"4667",4,11,3,0,0,"Win"
"4668",10,10,0,0,0,"Win"
"4669",10,8,0,0,0,"Loss"
"4670",10,10,0,0,0,"Win"
"4671",10,4,0,4,0,"Win"
"4672",10,7,0,0,0,"Push"
"4673",4,7,6,0,0,"Loss"
"4674",10,2,0,0,0,"Win"
"4675",3,9,0,10,0,"Loss"
"4676",2,11,6,0,0,"Win"
"4677",10,9,0,0,0,"Win"
"4678",3,6,10,0,0,"Win"
"4679",10,3,0,0,0,"Win"
"4680",10,7,0,0,0,"Loss"
"4681",11,10,0,0,0,"Win"
"4682",6,10,0,0,0,"Loss"
"4683",10,5,0,10,0,"Loss"
"4684",2,7,6,0,0,"Loss"
"4685",11,7,0,0,0,"Loss"
"4686",10,4,0,2,8,"Loss"
"4687",2,4,6,1,8,"Win"
"4688",4,5,8,0,0,"Loss"
"4689",7,9,0,7,0,"Loss"
"4690",10,10,0,0,0,"Win"
"4691",10,8,0,0,0,"Win"
"4692",3,1,10,0,0,"Loss"
"4693",7,10,0,0,0,"Win"
"4694",4,8,0,4,0,"Win"
"4695",6,5,1,0,0,"Loss"
"4696",3,7,11,0,0,"Win"
"4697",8,2,4,10,0,"Loss"
"4698",8,9,0,0,0,"Loss"
"4699",2,9,10,0,0,"Win"
"4700",5,10,0,0,0,"Win"
"4701",7,7,0,2,10,"Loss"
"4702",10,10,0,0,0,"Win"
"4703",10,9,0,0,0,"Win"
"4704",10,5,0,0,0,"Loss"
"4705",2,8,9,0,0,"Win"
"4706",10,3,0,0,0,"Loss"
"4707",8,5,0,0,0,"Loss"
"4708",6,10,0,8,0,"Loss"
"4709",7,8,0,2,0,"Loss"
"4710",6,10,0,5,0,"Win"
"4711",6,1,9,0,0,"Loss"
"4712",10,4,0,10,0,"Loss"
"4713",2,7,10,0,0,"Loss"
"4714",2,9,1,10,0,"Loss"
"4715",2,5,8,5,0,"Win"
"4716",2,10,0,10,0,"Loss"
"4717",6,10,0,0,0,"Loss"
"4718",5,6,10,0,0,"Win"
"4719",3,10,0,0,0,"Loss"
"4720",10,3,0,0,0,"Win"
"4721",8,10,0,0,0,"Loss"
"4722",8,7,0,0,0,"Loss"
"4723",5,10,0,0,0,"Win"
"4724",9,10,0,0,0,"Loss"
"4725",2,4,11,0,0,"Loss"
"4726",11,1,3,0,0,"Loss"
"4727",4,4,11,0,0,"Loss"
"4728",3,6,4,0,0,"Loss"
"4729",6,8,0,0,0,"Loss"
"4730",2,11,5,0,0,"Loss"
"4731",11,8,0,0,0,"Win"
"4732",4,6,4,0,0,"Loss"
"4733",1,4,10,0,0,"Loss"
"4734",8,10,0,0,0,"Loss"
"4735",5,11,3,0,0,"Loss"
"4736",11,9,0,0,0,"Win"
"4737",6,10,0,2,0,"Loss"
"4738",10,2,0,10,0,"Loss"
"4739",11,2,7,0,0,"Win"
"4740",10,8,0,0,0,"Win"
"4741",4,11,1,0,0,"Win"
"4742",8,10,0,0,0,"Push"
"4743",3,10,0,8,0,"Win"
"4744",5,5,5,1,10,"Loss"
"4745",8,10,0,0,0,"Win"
"4746",1,3,10,5,0,"Win"
"4747",6,10,0,10,0,"Loss"
"4748",3,10,0,0,0,"Loss"
"4749",6,1,5,0,0,"Win"
"4750",8,5,0,3,2,"Push"
"4751",8,2,7,0,0,"Push"
"4752",5,11,3,0,0,"Win"
"4753",5,10,0,5,0,"Win"
"4754",3,10,0,0,0,"Loss"
"4755",10,2,0,0,0,"Win"
"4756",10,8,0,0,0,"Loss"
"4757",10,10,0,0,0,"Win"
"4758",8,3,1,10,0,"Loss"
"4759",7,6,0,10,0,"Loss"
"4760",6,2,10,0,0,"Loss"
"4761",9,8,0,0,0,"Push"
"4762",10,4,0,6,0,"Loss"
"4763",8,5,0,0,0,"Loss"
"4764",5,10,0,0,0,"Loss"
"4765",5,3,6,0,0,"Win"
"4766",10,10,0,0,0,"Win"
"4767",7,5,0,3,1,"Loss"
"4768",11,1,8,0,0,"Win"
"4769",10,4,0,0,0,"Loss"
"4770",4,10,0,3,0,"Loss"
"4771",10,5,0,7,0,"Loss"
"4772",2,10,0,10,0,"Loss"
"4773",9,4,0,10,0,"Loss"
"4774",7,2,11,0,0,"Win"
"4775",7,6,0,0,0,"Loss"
"4776",2,8,10,0,0,"Win"
"4777",10,3,0,10,0,"Loss"
"4778",5,10,0,0,0,"Loss"
"4779",7,11,0,0,0,"Loss"
"4780",4,10,0,2,8,"Loss"
"4781",10,4,0,10,0,"Loss"
"4782",8,10,0,0,0,"Loss"
"4783",10,3,0,5,0,"Win"
"4784",4,6,6,10,0,"Loss"
"4785",6,5,5,7,0,"Loss"
"4786",9,10,0,0,0,"Win"
"4787",4,8,0,0,0,"Loss"
"4788",7,5,0,4,10,"Loss"
"4789",5,10,0,0,0,"Loss"
"4790",5,3,7,0,0,"Win"
"4791",7,7,0,10,0,"Loss"
"4792",10,5,0,10,0,"Loss"
"4793",10,6,0,9,0,"Loss"
"4794",10,8,0,0,0,"Win"
"4795",7,8,0,0,0,"Loss"
"4796",4,11,5,0,0,"Win"
"4797",7,10,0,0,0,"Loss"
"4798",8,9,0,0,0,"Push"
"4799",6,8,0,0,0,"Win"
"4800",2,4,6,6,0,"Loss"
"4801",3,6,7,0,0,"Loss"
"4802",11,2,2,10,0,"Loss"
"4803",10,7,0,0,0,"Win"
"4804",11,10,0,0,0,"Push"
"4805",11,9,0,0,0,"Win"
"4806",6,10,0,0,0,"Win"
"4807",7,10,0,0,0,"Loss"
"4808",10,7,0,0,0,"Loss"
"4809",9,7,0,4,0,"Push"
"4810",3,8,5,10,0,"Loss"
"4811",10,8,0,0,0,"Win"
"4812",9,4,0,0,0,"Win"
"4813",10,10,0,0,0,"Win"
"4814",10,10,0,0,0,"Loss"
"4815",10,10,0,0,0,"Loss"
"4816",5,10,0,0,0,"Win"
"4817",7,10,0,0,0,"Win"
"4818",4,3,10,0,0,"Loss"
"4819",10,2,0,8,0,"Win"
"4820",8,8,0,4,0,"Win"
"4821",6,4,4,0,0,"Win"
"4822",7,11,0,0,0,"Push"
"4823",10,6,0,1,0,"Push"
"4824",9,10,0,0,0,"Win"
"4825",5,10,0,10,0,"Loss"
"4826",7,8,0,3,0,"Push"
"4827",3,10,0,6,0,"Win"
"4828",4,10,0,3,0,"Loss"
"4829",1,6,6,0,0,"Loss"
"4830",3,2,2,10,0,"Loss"
"4831",4,3,4,10,0,"Win"
"4832",10,9,0,0,0,"Push"
"4833",8,6,0,10,0,"Loss"
"4834",2,2,10,0,0,"Loss"
"4835",10,11,0,0,0,"Win"
"4836",8,5,0,6,0,"Win"
"4837",6,6,0,7,0,"Win"
"4838",10,8,0,0,0,"Win"
"4839",10,8,0,0,0,"Loss"
"4840",6,8,0,7,0,"Win"
"4841",10,5,0,8,0,"Loss"
"4842",10,8,0,0,0,"Loss"
"4843",4,10,0,3,0,"Win"
"4844",11,10,0,0,0,"Win"
"4845",9,9,0,0,0,"Win"
"4846",11,10,0,0,0,"Win"
"4847",10,10,0,0,0,"Win"
"4848",7,3,9,0,0,"Push"
"4849",7,10,0,0,0,"Loss"
"4850",10,5,0,0,0,"Win"
"4851",10,10,0,0,0,"Loss"
"4852",10,10,0,0,0,"Loss"
"4853",11,10,0,0,0,"Win"
"4854",4,2,10,0,0,"Win"
"4855",3,6,2,5,5,"Push"
"4856",10,2,0,10,0,"Loss"
"4857",7,10,0,0,0,"Push"
"4858",4,3,4,2,8,"Win"
"4859",10,2,0,6,0,"Loss"
"4860",3,5,6,10,0,"Loss"
"4861",10,10,0,0,0,"Win"
"4862",2,9,10,0,0,"Win"
"4863",10,10,0,0,0,"Win"
"4864",5,10,0,10,0,"Loss"
"4865",6,2,2,10,0,"Win"
"4866",6,5,9,0,0,"Push"
"4867",5,6,10,0,0,"Win"
"4868",2,10,0,10,0,"Loss"
"4869",10,10,0,0,0,"Loss"
"4870",9,9,0,0,0,"Loss"
"4871",4,4,9,0,0,"Push"
"4872",6,4,11,0,0,"Win"
"4873",7,5,0,10,0,"Loss"
"4874",5,6,10,0,0,"Push"
"4875",11,2,6,0,0,"Loss"
"4876",10,9,0,0,0,"Win"
"4877",1,6,5,4,5,"Win"
"4878",3,10,0,6,0,"Win"
"4879",2,10,0,10,0,"Loss"
"4880",6,10,0,0,0,"Loss"
"4881",8,2,6,5,0,"Win"
"4882",9,10,0,0,0,"Loss"
"4883",10,6,0,0,0,"Loss"
"4884",10,7,0,0,0,"Win"
"4885",10,10,0,0,0,"Win"
"4886",11,8,0,0,0,"Win"
"4887",9,7,0,0,0,"Loss"
"4888",5,7,0,0,0,"Loss"
"4889",4,7,9,0,0,"Win"
"4890",2,5,6,3,10,"Loss"
"4891",3,8,6,0,0,"Win"
"4892",1,6,6,0,0,"Loss"
"4893",11,10,0,0,0,"Win"
"4894",3,10,0,7,0,"Push"
"4895",2,10,0,0,0,"Loss"
"4896",2,9,9,0,0,"Loss"
"4897",7,5,0,1,7,"Push"
"4898",9,6,0,0,0,"Loss"
"4899",6,9,0,9,0,"Loss"
"4900",4,10,0,4,0,"Loss"
"4901",9,9,0,0,0,"Win"
"4902",10,6,0,2,0,"Win"
"4903",7,2,10,0,0,"Win"
"4904",8,10,0,0,0,"Win"
"4905",5,10,0,9,0,"Loss"
"4906",10,3,0,10,0,"Loss"
"4907",8,3,3,8,0,"Loss"
"4908",10,10,0,0,0,"Win"
"4909",6,2,5,0,0,"Loss"
"4910",9,5,0,0,0,"Loss"
"4911",9,3,0,8,0,"Push"
"4912",4,3,9,10,0,"Loss"
"4913",4,7,8,0,0,"Loss"
"4914",10,2,0,10,0,"Loss"
"4915",10,8,0,0,0,"Loss"
"4916",11,10,0,0,0,"Win"
"4917",10,6,0,0,0,"Loss"
"4918",10,4,0,0,0,"Win"
"4919",10,5,0,0,0,"Loss"
"4920",7,10,0,0,0,"Win"
"4921",10,3,0,0,0,"Win"
"4922",10,10,0,0,0,"Win"
"4923",7,4,10,0,0,"Win"
"4924",10,4,0,10,0,"Loss"
"4925",2,4,3,5,3,"Loss"
"4926",5,10,0,10,0,"Loss"
"4927",5,1,10,10,0,"Loss"
"4928",6,9,0,1,10,"Loss"
"4929",9,10,0,0,0,"Win"
"4930",10,5,0,3,0,"Loss"
"4931",10,3,0,10,0,"Loss"
"4932",10,9,0,0,0,"Win"
"4933",10,10,0,0,0,"Push"
"4934",5,9,0,0,0,"Loss"
"4935",10,10,0,0,0,"Loss"
"4936",7,10,0,0,0,"Win"
"4937",9,8,0,0,0,"Loss"
"4938",6,10,0,0,0,"Loss"
"4939",2,8,11,0,0,"Win"
"4940",10,10,0,0,0,"Win"
"4941",10,10,0,0,0,"Win"
"4942",6,2,10,0,0,"Loss"
"4943",8,4,0,9,0,"Win"
"4944",10,6,0,10,0,"Loss"
"4945",10,10,0,0,0,"Win"
"4946",9,10,0,0,0,"Loss"
"4947",7,10,0,0,0,"Loss"
"4948",5,1,10,0,0,"Loss"
"4949",8,10,0,0,0,"Loss"
"4950",3,10,0,9,0,"Loss"
"4951",3,2,10,5,0,"Win"
"4952",7,10,0,0,0,"Loss"
"4953",6,3,11,0,0,"Win"
"4954",5,10,0,0,0,"Win"
"4955",10,8,0,0,0,"Loss"
"4956",10,4,0,0,0,"Win"
"4957",9,3,0,10,0,"Loss"
"4958",4,11,1,5,0,"Push"
"4959",4,3,10,0,0,"Loss"
"4960",10,4,0,0,0,"Win"
"4961",10,9,0,0,0,"Win"
"4962",7,8,0,0,0,"Loss"
"4963",10,7,0,0,0,"Loss"
"4964",10,5,0,0,0,"Win"
"4965",9,11,0,0,0,"Win"
"4966",10,9,0,0,0,"Win"
"4967",5,6,8,0,0,"Loss"
"4968",10,4,0,0,0,"Loss"
"4969",2,2,5,1,10,"Win"
"4970",2,4,2,1,7,"Loss"
"4971",3,4,8,0,0,"Loss"
"4972",5,10,0,5,0,"Push"
"4973",10,10,0,0,0,"Push"
"4974",10,10,0,0,0,"Push"
"4975",6,10,0,8,0,"Loss"
"4976",2,7,11,0,0,"Win"
"4977",2,9,6,0,0,"Win"
"4978",10,4,0,5,0,"Push"
"4979",8,10,0,0,0,"Win"
"4980",10,10,0,0,0,"Push"
"4981",3,9,0,3,10,"Loss"
"4982",2,10,0,10,0,"Loss"
"4983",4,10,0,1,9,"Loss"
"4984",2,10,0,10,0,"Loss"
"4985",5,3,8,0,0,"Win"
"4986",2,9,10,0,0,"Win"
"4987",10,11,0,0,0,"Win"
"4988",10,7,0,0,0,"Loss"
"4989",6,3,10,0,0,"Win"
"4990",10,10,0,0,0,"Push"
"4991",11,3,3,0,0,"Loss"
"4992",10,3,0,2,2,"Loss"
"4993",4,10,0,0,0,"Loss"
"4994",10,11,0,0,0,"Win"
"4995",8,10,0,0,0,"Push"
"4996",9,10,0,0,0,"Loss"
"4997",7,9,0,2,0,"Loss"
"4998",2,10,0,10,0,"Loss"
"4999",10,10,0,0,0,"Win"
"5000",8,6,0,10,0,"Loss"
